Date,Series,Value
2009-09-10,FOXNEWS,0
2009-09-11,FOXNEWS,0
2009-09-12,FOXNEWS,0
2009-09-13,FOXNEWS,0
2009-09-14,FOXNEWS,0
2009-09-15,FOXNEWS,0
2009-09-16,FOXNEWS,0
2009-09-17,FOXNEWS,0
2009-09-18,FOXNEWS,0
2009-09-19,FOXNEWS,0
2009-09-20,FOXNEWS,0
2009-09-21,FOXNEWS,0
2009-09-22,FOXNEWS,0
2009-09-23,FOXNEWS,0
2009-09-24,FOXNEWS,0
2009-09-25,FOXNEWS,0
2009-09-26,FOXNEWS,0
2009-09-27,FOXNEWS,0
2009-09-28,FOXNEWS,0
2009-09-29,FOXNEWS,0
2009-09-30,FOXNEWS,0
2009-10-01,FOXNEWS,0
2009-10-02,FOXNEWS,0
2009-10-03,FOXNEWS,0.0253
2009-10-04,FOXNEWS,0
2009-10-05,FOXNEWS,0.2858
2009-10-06,FOXNEWS,0.1286
2009-10-07,FOXNEWS,0.0258
2009-10-08,FOXNEWS,0
2009-10-09,FOXNEWS,0
2009-10-10,FOXNEWS,0
2009-10-11,FOXNEWS,0
2009-10-12,FOXNEWS,0
2009-10-13,FOXNEWS,0
2009-10-14,FOXNEWS,0
2009-10-15,FOXNEWS,0
2009-10-16,FOXNEWS,0
2009-10-17,FOXNEWS,0
2009-10-18,FOXNEWS,0
2009-10-19,FOXNEWS,0
2009-10-20,FOXNEWS,0
2009-10-21,FOXNEWS,0
2009-10-22,FOXNEWS,0
2009-10-23,FOXNEWS,0.0779
2009-10-24,FOXNEWS,0.0258
2009-10-25,FOXNEWS,0.1140
2009-10-26,FOXNEWS,0
2009-10-27,FOXNEWS,0.0528
2009-10-28,FOXNEWS,0
2009-10-29,FOXNEWS,0.0528
2009-10-30,FOXNEWS,0.0527
2009-10-31,FOXNEWS,0.0511
2009-11-01,FOXNEWS,0.1495
2009-11-02,FOXNEWS,0
2009-11-03,FOXNEWS,0
2009-11-04,FOXNEWS,0
2009-11-05,FOXNEWS,0
2009-11-06,FOXNEWS,0.0244
2009-11-07,FOXNEWS,0.0251
2009-11-08,FOXNEWS,0
2009-11-09,FOXNEWS,0
2009-11-10,FOXNEWS,0
2009-11-11,FOXNEWS,0
2009-11-12,FOXNEWS,0
2009-11-13,FOXNEWS,0
2009-11-14,FOXNEWS,0
2009-11-15,FOXNEWS,0
2009-11-16,FOXNEWS,0
2009-11-17,FOXNEWS,0.0267
2009-11-18,FOXNEWS,0
2009-11-19,FOXNEWS,0
2009-11-20,FOXNEWS,0
2009-11-21,FOXNEWS,0
2009-11-22,FOXNEWS,0
2009-11-23,FOXNEWS,0
2009-11-24,FOXNEWS,0
2009-11-25,FOXNEWS,0
2009-11-26,FOXNEWS,0
2009-11-27,FOXNEWS,0
2009-11-28,FOXNEWS,0
2009-11-29,FOXNEWS,0
2009-11-30,FOXNEWS,0
2009-12-01,FOXNEWS,0
2009-12-02,FOXNEWS,0
2009-12-03,FOXNEWS,0
2009-12-04,FOXNEWS,0
2009-12-05,FOXNEWS,0.0358
2009-12-06,FOXNEWS,0
2009-12-07,FOXNEWS,0
2009-12-08,FOXNEWS,0
2009-12-09,FOXNEWS,0
2009-12-10,FOXNEWS,0.0275
2009-12-11,FOXNEWS,0
2009-12-12,FOXNEWS,0
2009-12-13,FOXNEWS,0
2009-12-14,FOXNEWS,0
2009-12-15,FOXNEWS,0
2009-12-16,FOXNEWS,0
2009-12-17,FOXNEWS,0
2009-12-18,FOXNEWS,0.0532
2009-12-19,FOXNEWS,0
2009-12-20,FOXNEWS,0
2009-12-21,FOXNEWS,0.0270
2009-12-22,FOXNEWS,0
2009-12-23,FOXNEWS,0
2009-12-24,FOXNEWS,0
2009-12-25,FOXNEWS,0
2009-12-26,FOXNEWS,0
2009-12-27,FOXNEWS,0
2009-12-28,FOXNEWS,0
2009-12-29,FOXNEWS,0
2009-12-30,FOXNEWS,0
2009-12-31,FOXNEWS,0
2010-01-01,FOXNEWS,0
2010-01-02,FOXNEWS,0
2010-01-03,FOXNEWS,0
2010-01-04,FOXNEWS,0
2010-01-05,FOXNEWS,0
2010-01-06,FOXNEWS,0
2010-01-07,FOXNEWS,0
2010-01-08,FOXNEWS,0
2010-01-09,FOXNEWS,0
2010-01-10,FOXNEWS,0.0232
2010-01-11,FOXNEWS,0
2010-01-12,FOXNEWS,0
2010-01-13,FOXNEWS,0
2010-01-14,FOXNEWS,0
2010-01-15,FOXNEWS,0
2010-01-16,FOXNEWS,0
2010-01-17,FOXNEWS,0
2010-01-18,FOXNEWS,0
2010-01-19,FOXNEWS,0
2010-01-20,FOXNEWS,0
2010-01-21,FOXNEWS,0
2010-01-22,FOXNEWS,0
2010-01-23,FOXNEWS,0
2010-01-24,FOXNEWS,0
2010-01-25,FOXNEWS,0
2010-01-26,FOXNEWS,0
2010-01-27,FOXNEWS,0.0247
2010-01-28,FOXNEWS,0
2010-01-29,FOXNEWS,0
2010-01-30,FOXNEWS,0
2010-01-31,FOXNEWS,0
2010-02-01,FOXNEWS,0.0252
2010-02-02,FOXNEWS,0.0478
2010-02-03,FOXNEWS,0.0486
2010-02-04,FOXNEWS,0
2010-02-05,FOXNEWS,0.0246
2010-02-06,FOXNEWS,0
2010-02-07,FOXNEWS,0
2010-02-08,FOXNEWS,0
2010-02-09,FOXNEWS,0
2010-02-10,FOXNEWS,0
2010-02-11,FOXNEWS,0
2010-02-12,FOXNEWS,0.0245
2010-02-13,FOXNEWS,0
2010-02-14,FOXNEWS,0
2010-02-15,FOXNEWS,0
2010-02-16,FOXNEWS,0
2010-02-17,FOXNEWS,0
2010-02-18,FOXNEWS,0
2010-02-19,FOXNEWS,0.0717
2010-02-20,FOXNEWS,0
2010-02-21,FOXNEWS,0
2010-02-22,FOXNEWS,0
2010-02-23,FOXNEWS,0
2010-02-24,FOXNEWS,0
2010-02-25,FOXNEWS,0
2010-02-26,FOXNEWS,0.0235
2010-02-27,FOXNEWS,0.0228
2010-02-28,FOXNEWS,0.0235
2010-03-01,FOXNEWS,0.0250
2010-03-02,FOXNEWS,0.1208
2010-03-03,FOXNEWS,0.0727
2010-03-04,FOXNEWS,0.0729
2010-03-05,FOXNEWS,0.0722
2010-03-06,FOXNEWS,0.0350
2010-03-07,FOXNEWS,0.1158
2010-03-08,FOXNEWS,0
2010-03-09,FOXNEWS,0.0240
2010-03-10,FOXNEWS,0
2010-03-11,FOXNEWS,0
2010-03-12,FOXNEWS,0
2010-03-13,FOXNEWS,0
2010-03-14,FOXNEWS,0.0233
2010-03-15,FOXNEWS,0
2010-03-16,FOXNEWS,0
2010-03-17,FOXNEWS,0
2010-03-18,FOXNEWS,0
2010-03-19,FOXNEWS,0
2010-03-20,FOXNEWS,0
2010-03-21,FOXNEWS,0
2010-03-22,FOXNEWS,0
2010-03-23,FOXNEWS,0
2010-03-24,FOXNEWS,0
2010-03-25,FOXNEWS,0
2010-03-26,FOXNEWS,0
2010-03-27,FOXNEWS,0
2010-03-28,FOXNEWS,0
2010-03-29,FOXNEWS,0
2010-03-30,FOXNEWS,0
2010-03-31,FOXNEWS,0.0239
2010-04-01,FOXNEWS,0.0477
2010-04-02,FOXNEWS,0
2010-04-03,FOXNEWS,0
2010-04-04,FOXNEWS,0
2010-04-05,FOXNEWS,0
2010-04-06,FOXNEWS,0
2010-04-07,FOXNEWS,0
2010-04-08,FOXNEWS,0
2010-04-09,FOXNEWS,0
2010-04-10,FOXNEWS,0
2010-04-11,FOXNEWS,0
2010-04-12,FOXNEWS,0
2010-04-13,FOXNEWS,0
2010-04-14,FOXNEWS,0
2010-04-15,FOXNEWS,0
2010-04-16,FOXNEWS,0
2010-04-17,FOXNEWS,0
2010-04-18,FOXNEWS,0.0475
2010-04-19,FOXNEWS,0
2010-04-20,FOXNEWS,0
2010-04-21,FOXNEWS,0.0244
2010-04-22,FOXNEWS,0
2010-04-23,FOXNEWS,0
2010-04-24,FOXNEWS,0
2010-04-25,FOXNEWS,0
2010-04-26,FOXNEWS,0
2010-04-27,FOXNEWS,0
2010-04-28,FOXNEWS,0
2010-04-29,FOXNEWS,0
2010-04-30,FOXNEWS,0
2010-05-01,FOXNEWS,0
2010-05-02,FOXNEWS,0
2010-05-03,FOXNEWS,0
2010-05-04,FOXNEWS,0
2010-05-05,FOXNEWS,0.0973
2010-05-06,FOXNEWS,0.0727
2010-05-07,FOXNEWS,0
2010-05-08,FOXNEWS,0
2010-05-09,FOXNEWS,0
2010-05-10,FOXNEWS,0
2010-05-11,FOXNEWS,0
2010-05-12,FOXNEWS,0
2010-05-13,FOXNEWS,0
2010-05-14,FOXNEWS,0.0242
2010-05-15,FOXNEWS,0.0243
2010-05-16,FOXNEWS,0
2010-05-17,FOXNEWS,0
2010-05-18,FOXNEWS,0
2010-05-19,FOXNEWS,0
2010-05-20,FOXNEWS,0
2010-05-21,FOXNEWS,0
2010-05-22,FOXNEWS,0
2010-05-23,FOXNEWS,0
2010-05-24,FOXNEWS,0
2010-05-25,FOXNEWS,0
2010-05-26,FOXNEWS,0
2010-05-27,FOXNEWS,0
2010-05-28,FOXNEWS,0
2010-05-29,FOXNEWS,0
2010-05-30,FOXNEWS,0
2010-05-31,FOXNEWS,0
2010-06-01,FOXNEWS,0
2010-06-02,FOXNEWS,0
2010-06-03,FOXNEWS,0
2010-06-04,FOXNEWS,0
2010-06-05,FOXNEWS,0
2010-06-06,FOXNEWS,0
2010-06-07,FOXNEWS,0
2010-06-08,FOXNEWS,0
2010-06-09,FOXNEWS,0
2010-06-10,FOXNEWS,0
2010-06-11,FOXNEWS,0
2010-06-12,FOXNEWS,0
2010-06-13,FOXNEWS,0
2010-06-14,FOXNEWS,0
2010-06-15,FOXNEWS,0
2010-06-16,FOXNEWS,0.0242
2010-06-17,FOXNEWS,0
2010-06-18,FOXNEWS,0
2010-06-19,FOXNEWS,0.0244
2010-06-20,FOXNEWS,0.0651
2010-06-21,FOXNEWS,0
2010-06-22,FOXNEWS,0
2010-06-23,FOXNEWS,0.1203
2010-06-24,FOXNEWS,0
2010-06-25,FOXNEWS,0.0354
2010-06-26,FOXNEWS,0
2010-06-27,FOXNEWS,0.1185
2010-06-28,FOXNEWS,0.2200
2010-06-29,FOXNEWS,0.1870
2010-06-30,FOXNEWS,0.0237
2010-07-01,FOXNEWS,0
2010-07-02,FOXNEWS,0.1677
2010-07-03,FOXNEWS,0.0724
2010-07-04,FOXNEWS,0.1018
2010-07-05,FOXNEWS,0
2010-07-06,FOXNEWS,0
2010-07-07,FOXNEWS,0.0485
2010-07-08,FOXNEWS,0
2010-07-09,FOXNEWS,0
2010-07-10,FOXNEWS,0.0234
2010-07-11,FOXNEWS,0
2010-07-12,FOXNEWS,0
2010-07-13,FOXNEWS,0
2010-07-14,FOXNEWS,0
2010-07-15,FOXNEWS,0
2010-07-16,FOXNEWS,0
2010-07-17,FOXNEWS,0
2010-07-18,FOXNEWS,0
2010-07-19,FOXNEWS,0
2010-07-20,FOXNEWS,0
2010-07-21,FOXNEWS,0
2010-07-22,FOXNEWS,0
2010-07-23,FOXNEWS,0
2010-07-24,FOXNEWS,0
2010-07-25,FOXNEWS,0
2010-07-26,FOXNEWS,0
2010-07-27,FOXNEWS,0
2010-07-28,FOXNEWS,0
2010-07-29,FOXNEWS,0
2010-07-30,FOXNEWS,0
2010-07-31,FOXNEWS,0
2010-08-01,FOXNEWS,0
2010-08-02,FOXNEWS,0
2010-08-03,FOXNEWS,0
2010-08-04,FOXNEWS,0
2010-08-05,FOXNEWS,0
2010-08-06,FOXNEWS,0
2010-08-07,FOXNEWS,0.0241
2010-08-08,FOXNEWS,0
2010-08-09,FOXNEWS,0
2010-08-10,FOXNEWS,0
2010-08-11,FOXNEWS,0
2010-08-12,FOXNEWS,0
2010-08-13,FOXNEWS,0
2010-08-14,FOXNEWS,0
2010-08-15,FOXNEWS,0
2010-08-16,FOXNEWS,0
2010-08-17,FOXNEWS,0
2010-08-18,FOXNEWS,0
2010-08-19,FOXNEWS,0
2010-08-20,FOXNEWS,0
2010-08-21,FOXNEWS,0
2010-08-22,FOXNEWS,0
2010-08-23,FOXNEWS,0
2010-08-24,FOXNEWS,0
2010-08-25,FOXNEWS,0
2010-08-26,FOXNEWS,0
2010-08-27,FOXNEWS,0
2010-08-28,FOXNEWS,0
2010-08-29,FOXNEWS,0
2010-08-30,FOXNEWS,0
2010-08-31,FOXNEWS,0
2010-09-01,FOXNEWS,0
2010-09-02,FOXNEWS,0
2010-09-03,FOXNEWS,0
2010-09-04,FOXNEWS,0
2010-09-05,FOXNEWS,0
2010-09-06,FOXNEWS,0
2010-09-07,FOXNEWS,0
2010-09-08,FOXNEWS,0
2010-09-09,FOXNEWS,0
2010-09-10,FOXNEWS,0
2010-09-11,FOXNEWS,0
2010-09-12,FOXNEWS,0
2010-09-13,FOXNEWS,0
2010-09-14,FOXNEWS,0
2010-09-15,FOXNEWS,0
2010-09-16,FOXNEWS,0.1471
2010-09-17,FOXNEWS,0
2010-09-18,FOXNEWS,0
2010-09-19,FOXNEWS,0
2010-09-20,FOXNEWS,0
2010-09-21,FOXNEWS,0.0477
2010-09-22,FOXNEWS,0
2010-09-23,FOXNEWS,0
2010-09-24,FOXNEWS,0
2010-09-25,FOXNEWS,0
2010-09-26,FOXNEWS,0.0280
2010-09-27,FOXNEWS,0.0522
2010-09-28,FOXNEWS,0
2010-09-29,FOXNEWS,0
2010-09-30,FOXNEWS,0
2010-10-01,FOXNEWS,0
2010-10-02,FOXNEWS,0
2010-10-03,FOXNEWS,0
2010-10-04,FOXNEWS,0
2010-10-05,FOXNEWS,0
2010-10-06,FOXNEWS,0
2010-10-07,FOXNEWS,0
2010-10-08,FOXNEWS,0
2010-10-09,FOXNEWS,0
2010-10-10,FOXNEWS,0
2010-10-11,FOXNEWS,0
2010-10-12,FOXNEWS,0
2010-10-13,FOXNEWS,0
2010-10-14,FOXNEWS,0
2010-10-15,FOXNEWS,0
2010-10-16,FOXNEWS,0
2010-10-17,FOXNEWS,0
2010-10-18,FOXNEWS,0
2010-10-19,FOXNEWS,0.0242
2010-10-20,FOXNEWS,0
2010-10-21,FOXNEWS,0.0239
2010-10-22,FOXNEWS,0
2010-10-23,FOXNEWS,0
2010-10-24,FOXNEWS,0
2010-10-25,FOXNEWS,0.0279
2010-10-26,FOXNEWS,0.0241
2010-10-27,FOXNEWS,0
2010-10-28,FOXNEWS,0
2010-10-29,FOXNEWS,0.0226
2010-10-30,FOXNEWS,0
2010-10-31,FOXNEWS,0
2010-11-01,FOXNEWS,0.0492
2010-11-02,FOXNEWS,0.0249
2010-11-03,FOXNEWS,0.0232
2010-11-04,FOXNEWS,0
2010-11-05,FOXNEWS,0
2010-11-06,FOXNEWS,0
2010-11-07,FOXNEWS,0
2010-11-08,FOXNEWS,0
2010-11-09,FOXNEWS,0.0743
2010-11-10,FOXNEWS,0
2010-11-11,FOXNEWS,0
2010-11-12,FOXNEWS,0
2010-11-13,FOXNEWS,0
2010-11-14,FOXNEWS,0
2010-11-15,FOXNEWS,0.0288
2010-11-16,FOXNEWS,0
2010-11-17,FOXNEWS,0
2010-11-18,FOXNEWS,0.0485
2010-11-19,FOXNEWS,0
2010-11-20,FOXNEWS,0
2010-11-21,FOXNEWS,0
2010-11-22,FOXNEWS,0
2010-11-23,FOXNEWS,0.0246
2010-11-24,FOXNEWS,0.0245
2010-11-25,FOXNEWS,0
2010-11-26,FOXNEWS,0
2010-11-27,FOXNEWS,0
2010-11-28,FOXNEWS,0
2010-11-29,FOXNEWS,0
2010-11-30,FOXNEWS,0
2010-12-01,FOXNEWS,0
2010-12-02,FOXNEWS,0
2010-12-03,FOXNEWS,0
2010-12-04,FOXNEWS,0
2010-12-05,FOXNEWS,0
2010-12-06,FOXNEWS,0.0279
2010-12-07,FOXNEWS,0
2010-12-08,FOXNEWS,0.0243
2010-12-09,FOXNEWS,0
2010-12-10,FOXNEWS,0
2010-12-11,FOXNEWS,0
2010-12-12,FOXNEWS,0.0591
2010-12-13,FOXNEWS,0
2010-12-14,FOXNEWS,0
2010-12-15,FOXNEWS,0.0247
2010-12-16,FOXNEWS,0.0247
2010-12-17,FOXNEWS,0
2010-12-18,FOXNEWS,0
2010-12-19,FOXNEWS,0
2010-12-20,FOXNEWS,0
2010-12-21,FOXNEWS,0.0237
2010-12-22,FOXNEWS,0.0236
2010-12-23,FOXNEWS,0
2010-12-24,FOXNEWS,0
2010-12-25,FOXNEWS,0
2010-12-26,FOXNEWS,0
2010-12-27,FOXNEWS,0
2010-12-28,FOXNEWS,0
2010-12-29,FOXNEWS,0
2010-12-30,FOXNEWS,0
2010-12-31,FOXNEWS,0.0234
2011-01-01,FOXNEWS,0
2011-01-02,FOXNEWS,0
2011-01-03,FOXNEWS,0
2011-01-04,FOXNEWS,0
2011-01-05,FOXNEWS,0
2011-01-06,FOXNEWS,0
2011-01-07,FOXNEWS,0
2011-01-08,FOXNEWS,0.0661
2011-01-09,FOXNEWS,0.0940
2011-01-10,FOXNEWS,0.2064
2011-01-11,FOXNEWS,0.2943
2011-01-12,FOXNEWS,0.1690
2011-01-13,FOXNEWS,0.0701
2011-01-14,FOXNEWS,0.1958
2011-01-15,FOXNEWS,0.3375
2011-01-16,FOXNEWS,0.5630
2011-01-17,FOXNEWS,0.2545
2011-01-18,FOXNEWS,0.0722
2011-01-19,FOXNEWS,0.0964
2011-01-20,FOXNEWS,0.0489
2011-01-21,FOXNEWS,0
2011-01-22,FOXNEWS,0.0237
2011-01-23,FOXNEWS,0.0240
2011-01-24,FOXNEWS,0.0491
2011-01-25,FOXNEWS,0.0488
2011-01-26,FOXNEWS,0.0926
2011-01-27,FOXNEWS,0
2011-01-28,FOXNEWS,0
2011-01-29,FOXNEWS,0
2011-01-30,FOXNEWS,0
2011-01-31,FOXNEWS,0
2011-02-01,FOXNEWS,0.0741
2011-02-02,FOXNEWS,0
2011-02-03,FOXNEWS,0
2011-02-04,FOXNEWS,0
2011-02-05,FOXNEWS,0
2011-02-06,FOXNEWS,0
2011-02-07,FOXNEWS,0
2011-02-08,FOXNEWS,0.0506
2011-02-09,FOXNEWS,0
2011-02-10,FOXNEWS,0
2011-02-11,FOXNEWS,0
2011-02-12,FOXNEWS,0
2011-02-13,FOXNEWS,0
2011-02-14,FOXNEWS,0
2011-02-15,FOXNEWS,0
2011-02-16,FOXNEWS,0
2011-02-17,FOXNEWS,0
2011-02-18,FOXNEWS,0
2011-02-19,FOXNEWS,0.0242
2011-02-20,FOXNEWS,0
2011-02-21,FOXNEWS,0.0242
2011-02-22,FOXNEWS,0.0748
2011-02-23,FOXNEWS,0
2011-02-24,FOXNEWS,0
2011-02-25,FOXNEWS,0
2011-02-26,FOXNEWS,0.0485
2011-02-27,FOXNEWS,0
2011-02-28,FOXNEWS,0
2011-03-01,FOXNEWS,0
2011-03-02,FOXNEWS,0.0732
2011-03-03,FOXNEWS,0.0476
2011-03-04,FOXNEWS,0
2011-03-05,FOXNEWS,0.0239
2011-03-06,FOXNEWS,0
2011-03-07,FOXNEWS,0
2011-03-08,FOXNEWS,0
2011-03-09,FOXNEWS,0
2011-03-10,FOXNEWS,0
2011-03-11,FOXNEWS,0.0224
2011-03-12,FOXNEWS,0
2011-03-13,FOXNEWS,0
2011-03-14,FOXNEWS,0.1673
2011-03-15,FOXNEWS,0
2011-03-16,FOXNEWS,0.0245
2011-03-17,FOXNEWS,0.0265
2011-03-18,FOXNEWS,0
2011-03-19,FOXNEWS,0.0240
2011-03-20,FOXNEWS,0
2011-03-21,FOXNEWS,0
2011-03-22,FOXNEWS,0
2011-03-23,FOXNEWS,0
2011-03-24,FOXNEWS,0
2011-03-25,FOXNEWS,0.0497
2011-03-26,FOXNEWS,0.0239
2011-03-27,FOXNEWS,0.0233
2011-03-28,FOXNEWS,0.0238
2011-03-29,FOXNEWS,0.0483
2011-03-30,FOXNEWS,0
2011-03-31,FOXNEWS,0
2011-04-01,FOXNEWS,0
2011-04-02,FOXNEWS,0
2011-04-03,FOXNEWS,0
2011-04-04,FOXNEWS,0.0275
2011-04-05,FOXNEWS,0
2011-04-06,FOXNEWS,0
2011-04-07,FOXNEWS,0
2011-04-08,FOXNEWS,0
2011-04-09,FOXNEWS,0
2011-04-10,FOXNEWS,0
2011-04-11,FOXNEWS,0
2011-04-12,FOXNEWS,0
2011-04-13,FOXNEWS,0
2011-04-14,FOXNEWS,0
2011-04-15,FOXNEWS,0
2011-04-16,FOXNEWS,0.0471
2011-04-17,FOXNEWS,0.0471
2011-04-18,FOXNEWS,0
2011-04-19,FOXNEWS,0
2011-04-20,FOXNEWS,0
2011-04-21,FOXNEWS,0
2011-04-22,FOXNEWS,0
2011-04-23,FOXNEWS,0
2011-04-24,FOXNEWS,0
2011-04-25,FOXNEWS,0
2011-04-26,FOXNEWS,0
2011-04-27,FOXNEWS,0
2011-04-28,FOXNEWS,0
2011-04-29,FOXNEWS,0
2011-04-30,FOXNEWS,0
2011-05-01,FOXNEWS,0.0245
2011-05-02,FOXNEWS,0
2011-05-03,FOXNEWS,0
2011-05-04,FOXNEWS,0
2011-05-05,FOXNEWS,0
2011-05-06,FOXNEWS,0
2011-05-07,FOXNEWS,0
2011-05-08,FOXNEWS,0.0227
2011-05-09,FOXNEWS,0
2011-05-10,FOXNEWS,0
2011-05-11,FOXNEWS,0
2011-05-12,FOXNEWS,0
2011-05-13,FOXNEWS,0
2011-05-14,FOXNEWS,0
2011-05-15,FOXNEWS,0.0464
2011-05-16,FOXNEWS,0.0826
2011-05-17,FOXNEWS,0.0241
2011-05-18,FOXNEWS,0
2011-05-19,FOXNEWS,0
2011-05-20,FOXNEWS,0
2011-05-21,FOXNEWS,0
2011-05-22,FOXNEWS,0
2011-05-23,FOXNEWS,0
2011-05-24,FOXNEWS,0
2011-05-25,FOXNEWS,0
2011-05-26,FOXNEWS,0.0494
2011-05-27,FOXNEWS,0.0490
2011-05-28,FOXNEWS,0
2011-05-29,FOXNEWS,0.0299
2011-05-30,FOXNEWS,0
2011-05-31,FOXNEWS,0
2011-06-01,FOXNEWS,0
2011-06-02,FOXNEWS,0
2011-06-03,FOXNEWS,0
2011-06-04,FOXNEWS,0.0755
2011-06-05,FOXNEWS,0
2011-06-06,FOXNEWS,0
2011-06-07,FOXNEWS,0
2011-06-08,FOXNEWS,0
2011-06-09,FOXNEWS,0
2011-06-10,FOXNEWS,0
2011-06-11,FOXNEWS,0
2011-06-12,FOXNEWS,0.0485
2011-06-13,FOXNEWS,0.0544
2011-06-14,FOXNEWS,0
2011-06-15,FOXNEWS,0
2011-06-16,FOXNEWS,0
2011-06-17,FOXNEWS,0.0238
2011-06-18,FOXNEWS,0
2011-06-19,FOXNEWS,0
2011-06-20,FOXNEWS,0
2011-06-21,FOXNEWS,0.0246
2011-06-22,FOXNEWS,0
2011-06-23,FOXNEWS,0
2011-06-24,FOXNEWS,0
2011-06-25,FOXNEWS,0
2011-06-26,FOXNEWS,0
2011-06-27,FOXNEWS,0
2011-06-28,FOXNEWS,0
2011-06-29,FOXNEWS,0
2011-06-30,FOXNEWS,0.0474
2011-07-01,FOXNEWS,0
2011-07-02,FOXNEWS,0
2011-07-03,FOXNEWS,0
2011-07-04,FOXNEWS,0
2011-07-05,FOXNEWS,0
2011-07-06,FOXNEWS,0
2011-07-07,FOXNEWS,0.0720
2011-07-08,FOXNEWS,0.0977
2011-07-09,FOXNEWS,0
2011-07-10,FOXNEWS,0
2011-07-11,FOXNEWS,0.1651
2011-07-12,FOXNEWS,0.1970
2011-07-13,FOXNEWS,0.0488
2011-07-14,FOXNEWS,0
2011-07-15,FOXNEWS,0.0475
2011-07-16,FOXNEWS,0.0249
2011-07-17,FOXNEWS,0
2011-07-18,FOXNEWS,0
2011-07-19,FOXNEWS,0.0457
2011-07-20,FOXNEWS,0.0244
2011-07-21,FOXNEWS,0
2011-07-22,FOXNEWS,0
2011-07-23,FOXNEWS,0
2011-07-24,FOXNEWS,0.0235
2011-07-25,FOXNEWS,0.0725
2011-07-26,FOXNEWS,0.0242
2011-07-27,FOXNEWS,0.0241
2011-07-28,FOXNEWS,0
2011-07-29,FOXNEWS,0
2011-07-30,FOXNEWS,0
2011-07-31,FOXNEWS,0
2011-08-01,FOXNEWS,0
2011-08-02,FOXNEWS,0
2011-08-03,FOXNEWS,0
2011-08-04,FOXNEWS,0
2011-08-05,FOXNEWS,0
2011-08-06,FOXNEWS,0.0467
2011-08-07,FOXNEWS,0
2011-08-08,FOXNEWS,0
2011-08-09,FOXNEWS,0
2011-08-10,FOXNEWS,0
2011-08-11,FOXNEWS,0.0253
2011-08-12,FOXNEWS,0
2011-08-13,FOXNEWS,0
2011-08-14,FOXNEWS,0
2011-08-15,FOXNEWS,0
2011-08-16,FOXNEWS,0
2011-08-17,FOXNEWS,0.0480
2011-08-18,FOXNEWS,0.0484
2011-08-19,FOXNEWS,0
2011-08-20,FOXNEWS,0
2011-08-21,FOXNEWS,0
2011-08-22,FOXNEWS,0
2011-08-23,FOXNEWS,0.0467
2011-08-24,FOXNEWS,0.0475
2011-08-25,FOXNEWS,0.0266
2011-08-26,FOXNEWS,0.0234
2011-08-27,FOXNEWS,0
2011-08-28,FOXNEWS,0
2011-08-29,FOXNEWS,0.0561
2011-08-30,FOXNEWS,0
2011-08-31,FOXNEWS,0
2011-09-01,FOXNEWS,0
2011-09-02,FOXNEWS,0
2011-09-03,FOXNEWS,0
2011-09-04,FOXNEWS,0
2011-09-05,FOXNEWS,0
2011-09-06,FOXNEWS,0.0264
2011-09-07,FOXNEWS,0.0244
2011-09-08,FOXNEWS,0
2011-09-09,FOXNEWS,0
2011-09-10,FOXNEWS,0
2011-09-11,FOXNEWS,0
2011-09-12,FOXNEWS,0
2011-09-13,FOXNEWS,0.0243
2011-09-14,FOXNEWS,0
2011-09-15,FOXNEWS,0
2011-09-16,FOXNEWS,0
2011-09-17,FOXNEWS,0
2011-09-18,FOXNEWS,0
2011-09-19,FOXNEWS,0
2011-09-20,FOXNEWS,0
2011-09-21,FOXNEWS,0
2011-09-22,FOXNEWS,0.0240
2011-09-23,FOXNEWS,0
2011-09-24,FOXNEWS,0
2011-09-25,FOXNEWS,0
2011-09-26,FOXNEWS,0.0239
2011-09-27,FOXNEWS,0.0245
2011-09-28,FOXNEWS,0
2011-09-29,FOXNEWS,0.0234
2011-09-30,FOXNEWS,0.0718
2011-10-01,FOXNEWS,0.0940
2011-10-02,FOXNEWS,0.2723
2011-10-03,FOXNEWS,0.0235
2011-10-04,FOXNEWS,0.0233
2011-10-05,FOXNEWS,0.0461
2011-10-06,FOXNEWS,0
2011-10-07,FOXNEWS,0
2011-10-08,FOXNEWS,0.0684
2011-10-09,FOXNEWS,0.0452
2011-10-10,FOXNEWS,0
2011-10-11,FOXNEWS,0
2011-10-12,FOXNEWS,0.0246
2011-10-13,FOXNEWS,0.0691
2011-10-14,FOXNEWS,0
2011-10-15,FOXNEWS,0
2011-10-16,FOXNEWS,0
2011-10-17,FOXNEWS,0
2011-10-18,FOXNEWS,0.0234
2011-10-19,FOXNEWS,0.0228
2011-10-20,FOXNEWS,0
2011-10-21,FOXNEWS,0
2011-10-22,FOXNEWS,0
2011-10-23,FOXNEWS,0
2011-10-24,FOXNEWS,0
2011-10-25,FOXNEWS,0
2011-10-26,FOXNEWS,0
2011-10-27,FOXNEWS,0
2011-10-28,FOXNEWS,0.0235
2011-10-29,FOXNEWS,0
2011-10-30,FOXNEWS,0
2011-10-31,FOXNEWS,0
2011-11-01,FOXNEWS,0
2011-11-02,FOXNEWS,0.0230
2011-11-03,FOXNEWS,0
2011-11-04,FOXNEWS,0
2011-11-05,FOXNEWS,0
2011-11-06,FOXNEWS,0
2011-11-07,FOXNEWS,0
2011-11-08,FOXNEWS,0
